,created_on,property_type,lat,lon,price usd,b_id,c_b_id
9686,7/19/2017,apartment,-34.59802866,-58.41334091,159000.0,12.0,0
9687,9/26/2017,apartment,-34.59817879999999,-58.414527,61500.0,12.0,0
9688,11/23/2017,apartment,-34.598453799999994,-58.4146484,260000.0,12.0,0
9689,1/31/2018,PH,-34.5980274,-58.4143671,110000.0,12.0,0
9690,1/20/2018,apartment,-34.598813,-58.413491,115000.0,12.0,0
9691,12/4/2015,apartment,-34.600609000000006,-58.420615000000005,86000.0,12.0,4
9692,1/17/2017,apartment,-34.5997184,-58.420646600000005,95000.0,12.0,0
9693,1/17/2017,apartment,-34.5997184,-58.420646600000005,99000.0,12.0,0
9694,1/17/2017,apartment,-34.5997184,-58.420646600000005,99000.0,12.0,0
9695,7/4/2017,apartment,-34.5997184,-58.420646600000005,139000.0,12.0,0
9696,7/6/2017,apartment,-34.6003867,-58.420581299999995,125000.0,12.0,0
9697,12/18/2017,apartment,-34.6003637,-58.420569900000004,185000.0,12.0,0
9698,9/1/2017,apartment,-34.6003867,-58.420581299999995,125000.0,12.0,0
9699,11/25/2015,apartment,-34.6197898,-58.416618299999996,28200.0,12.0,39
9700,11/25/2015,apartment,-34.6197898,-58.416618299999996,28200.0,12.0,39
9701,11/27/2015,apartment,-34.6197898,-58.416618299999996,27999.07,12.0,39
9702,11/25/2015,apartment,-34.6197898,-58.416618299999996,28150.0,12.0,39
9703,7/3/2015,apartment,-34.61969652,-58.41654825,149900.0,12.0,39
9704,11/25/2015,apartment,-34.6197898,-58.416618299999996,27581.62,12.0,39
9705,11/30/2015,apartment,-34.6197898,-58.416618299999996,27555.08,12.0,39
9706,11/26/2015,apartment,-34.6197898,-58.416618299999996,27555.08,12.0,39
9707,11/25/2015,apartment,-34.6197898,-58.416618299999996,28703.21,12.0,39
9708,11/26/2015,apartment,-34.6197898,-58.416618299999996,26891.42,12.0,39
9709,11/26/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9710,11/30/2015,apartment,-34.6197898,-58.416618299999996,28670.02,12.0,39
9711,11/25/2015,apartment,-34.6197898,-58.416618299999996,27596.23,12.0,39
9712,10/26/2015,apartment,-34.61933,-58.41696700000001,95000.0,12.0,4
9713,12/30/2015,apartment,-34.6197898,-58.416618299999996,27663.25,12.0,39
9714,12/14/2015,apartment,-34.6197898,-58.416618299999996,27223.25,12.0,39
9715,12/9/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9716,12/15/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9717,12/14/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9718,12/29/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9719,12/10/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9720,12/30/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9721,12/10/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9722,12/14/2015,apartment,-34.6197898,-58.416618299999996,28300.0,12.0,39
9723,12/15/2015,apartment,-34.6197898,-58.416618299999996,26625.96,12.0,39
9724,12/1/2015,apartment,-34.6197898,-58.416618299999996,26625.96,12.0,39
9725,1/5/2016,apartment,-34.6197898,-58.416618299999996,26698.96,12.0,39
9726,12/28/2015,apartment,-34.6197898,-58.416618299999996,26698.96,12.0,39
9727,12/16/2015,apartment,-34.6197898,-58.416618299999996,26745.42,12.0,39
9728,12/4/2015,apartment,-34.6197898,-58.416618299999996,26891.42,12.0,39
9729,12/14/2015,apartment,-34.6197898,-58.416618299999996,26937.88,12.0,39
9730,12/1/2015,apartment,-34.6197898,-58.416618299999996,28145.0,12.0,39
9731,12/1/2015,apartment,-34.6197898,-58.416618299999996,28225.0,12.0,39
9732,12/15/2015,apartment,-34.6197898,-58.416618299999996,0.0,12.0,39
9733,12/29/2015,apartment,-34.6197898,-58.416618299999996,0.0,12.0,39
9734,2/1/2016,apartment,-34.619665000000005,-58.416391000000004,0.0,12.0,39
9735,2/11/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9736,2/1/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9737,2/5/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9738,2/12/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9739,2/2/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9740,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9741,2/1/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9742,2/3/2016,apartment,-34.619665000000005,-58.416391000000004,33200.0,12.0,39
9743,1/6/2016,apartment,-34.6197898,-58.416618299999996,28900.0,12.0,39
9744,1/5/2016,apartment,-34.6197898,-58.416618299999996,28900.0,12.0,39
9745,3/29/2016,apartment,-34.619665000000005,-58.416391000000004,33400.0,12.0,39
9746,1/6/2016,apartment,-34.6197898,-58.416618299999996,29000.0,12.0,39
9747,1/5/2016,apartment,-34.6197898,-58.416618299999996,28550.0,12.0,39
9748,3/5/2016,apartment,-34.618860999999995,-58.416978,75000.0,12.0,39
9749,3/29/2016,apartment,-34.619665000000005,-58.416391000000004,33800.0,12.0,39
9750,12/4/2015,apartment,-34.6197898,-58.416618299999996,28072.73,12.0,39
9751,12/10/2015,apartment,-34.6197898,-58.416618299999996,27669.23,12.0,39
9752,12/3/2015,apartment,-34.6197898,-58.416618299999996,26758.69,12.0,39
9753,12/14/2015,apartment,-34.6197898,-58.416618299999996,26758.69,12.0,39
9754,12/10/2015,apartment,-34.6197898,-58.416618299999996,26758.69,12.0,39
9755,12/14/2015,apartment,-34.6197898,-58.416618299999996,26499.86,12.0,39
9756,12/1/2015,apartment,-34.6197898,-58.416618299999996,27593.57,12.0,39
9757,12/1/2015,apartment,-34.6197898,-58.416618299999996,28245.28,12.0,39
9758,12/30/2015,apartment,-34.6197898,-58.416618299999996,26785.24,12.0,39
9759,12/15/2015,apartment,-34.6197898,-58.416618299999996,28291.74,12.0,39
9760,12/14/2015,apartment,-34.6197898,-58.416618299999996,26552.95,12.0,39
9761,12/28/2015,apartment,-34.6197898,-58.416618299999996,27581.62,12.0,39
9762,12/29/2015,apartment,-34.6197898,-58.416618299999996,27581.62,12.0,39
9763,12/29/2015,apartment,-34.6197898,-58.416618299999996,26645.87,12.0,39
9764,12/10/2015,apartment,-34.6197898,-58.416618299999996,27362.62,12.0,39
9765,12/14/2015,apartment,-34.6197898,-58.416618299999996,27362.62,12.0,39
9766,12/29/2015,apartment,-34.6197898,-58.416618299999996,27628.08,12.0,39
9767,12/3/2015,apartment,-34.6197898,-58.416618299999996,27737.58,12.0,39
9768,12/2/2015,apartment,-34.6197898,-58.416618299999996,27555.08,12.0,39
9769,12/16/2015,apartment,-34.6197898,-58.416618299999996,27555.08,12.0,39
9770,12/9/2015,apartment,-34.6197898,-58.416618299999996,27555.08,12.0,39
9771,12/4/2015,apartment,-34.6197898,-58.416618299999996,27893.54,12.0,39
9772,12/14/2015,apartment,-34.6197898,-58.416618299999996,27893.54,12.0,39
9773,1/6/2016,apartment,-34.6197898,-58.416618299999996,26788.55,12.0,39
9774,1/6/2016,apartment,-34.6197898,-58.416618299999996,28112.55,12.0,39
9775,12/9/2015,apartment,-34.6197898,-58.416618299999996,6848.95,12.0,39
9776,12/11/2015,apartment,-34.6197898,-58.416618299999996,26917.97,12.0,39
9777,12/29/2015,apartment,-34.6197898,-58.416618299999996,26917.97,12.0,39
9778,3/30/2016,apartment,-34.619665000000005,-58.416391000000004,33960.0,12.0,39
9779,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,28776.21,12.0,39
9780,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,7446.24,12.0,39
9781,4/13/2016,apartment,-34.619665000000005,-58.416391000000004,30246.21,12.0,39
9782,2/5/2016,apartment,-34.619665000000005,-58.416391000000004,18462.96,12.0,39
9783,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,11235.73,12.0,39
9784,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,11249.0,12.0,39
9785,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,11249.0,12.0,39
9786,4/25/2016,apartment,-34.619665000000005,-58.416391000000004,37003.0,12.0,39
9787,4/29/2016,apartment,-34.619665000000005,-58.416391000000004,37755.5,12.0,39
9788,2/11/2016,apartment,-34.619665000000005,-58.416391000000004,17148.92,12.0,39
9789,4/27/2016,apartment,-34.619665000000005,-58.416391000000004,42460.84,12.0,39
9790,3/15/2016,apartment,-34.619665000000005,-58.416391000000004,7870.98,12.0,39
9791,2/4/2016,apartment,-34.619665000000005,-58.416391000000004,11183.96,12.0,39
9792,4/27/2016,apartment,-34.619665000000005,-58.416391000000004,36355.18,12.0,39
9793,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,7471.46,12.0,39
9794,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,17606.84,12.0,39
9795,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,28039.55,12.0,39
9796,4/21/2016,apartment,-34.619665000000005,-58.416391000000004,36900.0,12.0,39
9797,1/4/2016,apartment,-34.6197898,-58.416618299999996,28500.0,12.0,39
9798,12/28/2015,apartment,-34.6197898,-58.416618299999996,27707.72,12.0,39
9799,12/14/2015,apartment,-34.6197898,-58.416618299999996,27641.35,12.0,39
9800,1/6/2016,apartment,-34.6197898,-58.416618299999996,27641.35,12.0,39
9801,12/4/2015,apartment,-34.6197898,-58.416618299999996,27422.35,12.0,39
9802,12/15/2015,apartment,-34.6197898,-58.416618299999996,27422.35,12.0,39
9803,12/10/2015,apartment,-34.6197898,-58.416618299999996,26778.6,12.0,39
9804,12/3/2015,apartment,-34.6197898,-58.416618299999996,27880.27,12.0,39
9805,12/4/2015,apartment,-34.6197898,-58.416618299999996,27880.27,12.0,39
9806,12/3/2015,apartment,-34.6197898,-58.416618299999996,26979.02,12.0,39
9807,1/4/2016,apartment,-34.6197898,-58.416618299999996,33262.54,12.0,39
9808,1/4/2016,apartment,-34.6197898,-58.416618299999996,26785.24,12.0,39
9809,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9810,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9811,1/6/2016,apartment,-34.6197898,-58.416618299999996,26931.24,12.0,39
9812,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9813,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9814,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9815,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9816,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,34200.0,12.0,39
9817,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,0.0,12.0,5
9818,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,11182.63,12.0,39
9819,2/12/2016,apartment,-34.619665000000005,-58.416391000000004,11182.63,12.0,39
9820,4/11/2016,apartment,-34.619665000000005,-58.416391000000004,27973.18,12.0,39
9821,4/6/2016,apartment,-34.619665000000005,-58.416391000000004,27329.43,12.0,39
9822,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,7479.42,12.0,39
9823,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,7663.92,12.0,39
9824,4/27/2016,apartment,-34.619665000000005,-58.416391000000004,32320.14,12.0,39
9825,3/11/2016,apartment,-34.619665000000005,-58.416391000000004,7685.16,12.0,39
9826,3/15/2016,apartment,-34.619665000000005,-58.416391000000004,7685.16,12.0,39
9827,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,15589.32,12.0,39
9828,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,15589.32,12.0,39
9829,4/13/2016,apartment,-34.619665000000005,-58.416391000000004,31059.39,12.0,39
9830,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,11361.82,12.0,39
9831,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,11361.82,12.0,39
9832,3/29/2016,apartment,-34.619665000000005,-58.416391000000004,27375.89,12.0,39
9833,3/29/2016,apartment,-34.619665000000005,-58.416391000000004,30860.1,12.0,39
9834,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,7466.15,12.0,39
9835,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,7466.15,12.0,39
9836,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,7466.15,12.0,39
9837,3/14/2016,apartment,-34.619665000000005,-58.416391000000004,7539.15,12.0,39
9838,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,15649.05,12.0,39
9839,2/3/2016,apartment,-34.619665000000005,-58.416391000000004,17182.1,12.0,39
9840,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,29718.6,12.0,39
9841,4/1/2016,apartment,-34.619665000000005,-58.416391000000004,45029.2,12.0,39
9842,4/4/2016,apartment,-34.619665000000005,-58.416391000000004,27310.85,12.0,39
9843,2/3/2016,apartment,-34.619665000000005,-58.416391000000004,8481.55,12.0,39
9844,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,7468.14,12.0,39
9845,4/5/2016,apartment,-34.619665000000005,-58.416391000000004,29765.06,12.0,39
9846,3/4/2016,apartment,-34.619665000000005,-58.416391000000004,15562.78,12.0,39
9847,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,15562.78,12.0,39
9848,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,15562.78,12.0,39
9849,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,15562.78,12.0,39
9850,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,15562.78,12.0,39
9851,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,11627.28,12.0,39
9852,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,11627.28,12.0,39
9853,3/1/2016,apartment,-34.619665000000005,-58.416391000000004,7817.89,12.0,39
9854,3/8/2016,apartment,-34.619665000000005,-58.416391000000004,7817.89,12.0,39
9855,2/1/2016,apartment,-34.619665000000005,-58.416391000000004,21648.52,12.0,39
9856,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,15622.51,12.0,39
9857,3/2/2016,apartment,-34.619665000000005,-58.416391000000004,7489.38,12.0,39
9858,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,7598.88,12.0,39
9859,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,7598.88,12.0,39
9860,3/14/2016,apartment,-34.619665000000005,-58.416391000000004,7545.12,12.0,39
9861,4/28/2016,apartment,-34.619665000000005,-58.416391000000004,25849.48,12.0,39
9862,2/1/2016,apartment,-34.619665000000005,-58.416391000000004,11600.74,12.0,39
9863,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,11600.74,12.0,39
9864,4/4/2016,apartment,-34.619665000000005,-58.416391000000004,26566.23,12.0,39
9865,3/30/2016,apartment,-34.619665000000005,-58.416391000000004,31179.98,12.0,39
9866,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,16445.44,12.0,39
9867,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,30986.19,12.0,39
9868,2/4/2016,apartment,-34.619665000000005,-58.416391000000004,7476.1,12.0,39
9869,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,11003.45,12.0,39
9870,2/11/2016,apartment,-34.619665000000005,-58.416391000000004,11003.45,12.0,39
9871,3/4/2016,apartment,-34.619665000000005,-58.416391000000004,11003.45,12.0,39
9872,2/11/2016,apartment,-34.619665000000005,-58.416391000000004,11003.45,12.0,39
9873,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,7645.34,12.0,39
9874,3/7/2016,apartment,-34.619665000000005,-58.416391000000004,11209.18,12.0,39
9875,2/4/2016,apartment,-34.619665000000005,-58.416391000000004,16611.36,12.0,39
9876,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,10698.16,12.0,39
9877,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,15496.41,12.0,39
9878,4/1/2016,apartment,-34.619665000000005,-58.416391000000004,30985.53,12.0,39
9879,2/15/2016,apartment,-34.619665000000005,-58.416391000000004,30249.53,12.0,39
9880,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,30249.53,12.0,39
9881,4/4/2016,apartment,-34.619665000000005,-58.416391000000004,28026.28,12.0,39
9882,4/14/2016,apartment,-34.619665000000005,-58.416391000000004,30322.53,12.0,39
9883,4/1/2016,apartment,-34.619665000000005,-58.416391000000004,28779.53,12.0,39
9884,4/1/2016,apartment,-34.619665000000005,-58.416391000000004,28043.53,12.0,39
9885,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,32399.78,12.0,39
9886,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,7632.06,12.0,39
9887,3/3/2016,apartment,-34.619665000000005,-58.416391000000004,11315.37,12.0,39
9888,3/9/2016,apartment,-34.619665000000005,-58.416391000000004,11667.1,12.0,39
9889,2/10/2016,apartment,-34.619665000000005,-58.416391000000004,10937.08,12.0,39
9890,4/26/2016,apartment,-34.619665000000005,-58.416391000000004,37005.0,12.0,39
9891,3/28/2016,apartment,-34.619665000000005,-58.416391000000004,26718.87,12.0,39
9892,3/8/2016,apartment,-34.619665000000005,-58.416391000000004,11846.29,12.0,39
9893,3/8/2016,apartment,-34.619665000000005,-58.416391000000004,11846.29,12.0,39
9894,4/1/2016,apartment,-34.619665000000005,-58.416391000000004,32353.33,12.0,39
9895,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,31709.58,12.0,39
9896,3/16/2016,apartment,-34.619665000000005,-58.416391000000004,7751.52,12.0,39
9897,2/15/2016,apartment,-34.619665000000005,-58.416391000000004,31185.29,12.0,39
9898,2/29/2016,apartment,-34.619665000000005,-58.416391000000004,7532.51,12.0,39
9899,3/31/2016,apartment,-34.619665000000005,-58.416391000000004,34100.0,12.0,39
9900,3/8/2016,apartment,-34.619665000000005,-58.416391000000004,0.0,12.0,39
9901,3/10/2016,apartment,-34.619665000000005,-58.416391000000004,0.0,12.0,39
9902,4/12/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9903,4/18/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9904,4/13/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9905,4/11/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9906,4/20/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9907,4/12/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9908,4/8/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9909,4/21/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9910,4/18/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9911,4/20/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9912,4/21/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9913,4/8/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9914,4/8/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9915,4/11/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9916,4/20/2016,apartment,-34.619665000000005,-58.416391000000004,37000.0,12.0,39
9917,4/21/2016,apartment,-34.619665000000005,-58.416391000000004,36500.0,12.0,39
9918,4/21/2016,apartment,-34.619665000000005,-58.416391000000004,36500.0,12.0,39
9919,4/25/2016,apartment,-34.619665000000005,-58.416391000000004,36999.0,12.0,39
9920,4/27/2016,apartment,-34.619665000000005,-58.416391000000004,37002.0,12.0,39
9921,4/5/2016,apartment,-34.619665000000005,-58.416391000000004,35200.0,12.0,39
9922,4/6/2016,apartment,-34.619665000000005,-58.416391000000004,35200.0,12.0,39
9923,4/4/2016,apartment,-34.619665000000005,-58.416391000000004,35200.0,12.0,39
9924,4/5/2016,apartment,-34.619665000000005,-58.416391000000004,35200.0,12.0,39
9925,4/6/2016,apartment,-34.619665000000005,-58.416391000000004,35200.0,12.0,39
9926,8/11/2016,apartment,-34.619665000000005,-58.416391000000004,40000.0,12.0,39
9927,9/30/2016,apartment,-34.619665000000005,-58.416391000000004,57179.62,12.0,39
9928,10/3/2016,apartment,-34.619665000000005,-58.416391000000004,39377.29,12.0,39
9929,9/26/2016,apartment,-34.619665000000005,-58.416391000000004,39097.79,12.0,39
9930,9/27/2016,apartment,-34.619665000000005,-58.416391000000004,38915.79,12.0,39
9931,9/26/2016,apartment,-34.619665000000005,-58.416391000000004,5830.54,12.0,39
9932,10/5/2016,apartment,-34.619665000000005,-58.416391000000004,44070.33,12.0,39
9933,4/28/2017,apartment,-34.61969663,-58.41655034,632578.0,12.0,39
9934,4/28/2017,apartment,-34.6197898,-58.416618299999996,400200.0,12.0,39
9935,4/28/2017,apartment,-34.619665000000005,-58.416391000000004,600500.0,12.0,39
9936,4/28/2017,apartment,-34.61969663,-58.41655034,532148.0,12.0,39
9937,4/28/2017,apartment,-34.619665000000005,-58.416391000000004,607800.0,12.0,39
9938,4/28/2017,apartment,-34.619665000000005,-58.416391000000004,601000.0,12.0,39
9939,4/28/2017,apartment,-34.619665000000005,-58.416391000000004,607800.0,12.0,39
9940,4/28/2017,apartment,-34.619665000000005,-58.416391000000004,607800.0,12.0,39
9941,4/28/2017,apartment,-34.61969663,-58.41655034,658701.0,12.0,24
9942,4/28/2017,apartment,-34.61969663,-58.41655034,957480.0,12.0,5
9943,7/19/2017,apartment,-34.61981178,-58.41811821,180000.0,12.0,39
9944,11/7/2017,apartment,-34.61890978,-58.41676401,105000.0,12.0,39
9945,12/5/2017,apartment,-34.6196978,-58.4171603,127000.0,12.0,39
9946,2/1/2018,apartment,-34.6197783,-58.4172997,72000.0,12.0,39
9947,10/28/2015,apartment,-34.613702,-58.414297,152000.0,12.0,4
9948,4/22/2016,apartment,-34.613357,-58.415004,220000.0,12.0,39
9949,1/12/2017,apartment,-34.61298920000001,-58.4145585,83000.0,12.0,4
9950,6/20/2017,PH,-34.6141472,-58.413315000000004,138000.0,12.0,4
9951,8/4/2016,house,-34.6147417,-58.41863299999999,489000.0,12.0,4
9952,3/13/2017,PH,-34.614477,-58.419001,375000.0,12.0,11
9953,10/29/2016,apartment,-34.615204399999996,-58.420211,115000.0,12.0,11
9954,5/3/2017,PH,-34.614477,-58.419001,375000.0,12.0,11
9955,7/2/2016,apartment,-34.59784256,-58.41665348,128000.0,12.0,0
9956,7/16/2015,apartment,-34.59794358,-58.41585254,150400.0,12.0,0
9957,7/23/2015,apartment,-34.5992861,-58.41602760000001,83500.0,12.0,0
9958,7/16/2015,apartment,-34.59794358,-58.41585254,162150.0,12.0,0
9959,7/16/2015,apartment,-34.59794358,-58.41585254,111370.0,12.0,0
9960,1/21/2015,apartment,-34.59794358,-58.41585254,0.0,12.0,0
9961,1/27/2016,apartment,-34.59794308,-58.41585252,139000.0,12.0,0
9962,1/27/2016,apartment,-34.59794308,-58.41585252,127000.0,12.0,0
9963,1/27/2016,apartment,-34.59794308,-58.41585252,142000.0,12.0,0
9964,1/27/2016,apartment,-34.59794308,-58.41585252,126000.0,12.0,0
9965,4/7/2016,apartment,-34.598207,-58.415315,189000.0,12.0,0
9966,6/11/2016,apartment,-34.5978662,-58.41593100000001,139000.0,12.0,0
9967,5/28/2016,apartment,-34.598843,-58.415723,109000.0,12.0,0
9968,4/4/2016,apartment,-34.5978662,-58.41593100000001,143000.0,12.0,0
9969,6/8/2016,apartment,-34.5993158,-58.4158605,99500.0,12.0,6
9970,7/26/2016,apartment,-34.597941999999996,-58.415551,88000.0,12.0,0
9971,5/28/2016,apartment,-34.598843,-58.415723,95000.0,12.0,0
9972,5/28/2016,apartment,-34.598843,-58.415723,95000.0,12.0,0
9973,7/29/2016,apartment,-34.598362,-58.415341000000005,180000.0,12.0,0
9974,7/29/2016,apartment,-34.598341600000005,-58.415985,145600.0,12.0,0
9975,7/29/2016,apartment,-34.598341600000005,-58.415985,145600.0,12.0,0
9976,7/29/2016,apartment,-34.5983544,-58.415585,115000.0,12.0,0
9977,7/14/2016,apartment,-34.5978662,-58.41593100000001,150000.0,12.0,0
9978,7/14/2016,apartment,-34.5978662,-58.41593100000001,139000.0,12.0,0
9979,5/30/2016,apartment,-34.5978662,-58.41593100000001,126000.0,12.0,0
9980,7/29/2016,apartment,-34.5983544,-58.415585,115000.0,12.0,0
9981,5/31/2016,apartment,-34.59794358,-58.41585254,128000.0,12.0,0
9982,5/18/2017,apartment,-34.598843,-58.415723,100000.0,12.0,0
9983,3/15/2017,apartment,-34.5995921,-58.4149336,225000.0,12.0,0
9984,12/12/2016,apartment,-34.598843,-58.415723,125000.0,12.0,0
9985,5/18/2017,apartment,-34.598843,-58.415723,125000.0,12.0,0
9986,12/12/2016,apartment,-34.598843,-58.415723,105000.0,12.0,0
9987,3/23/2017,apartment,-34.5995921,-58.4149336,215000.0,12.0,0
9988,5/6/2017,apartment,-34.5995921,-58.4149336,215000.0,12.0,0
9989,2/13/2017,apartment,-34.598341600000005,-58.415985,145600.0,12.0,0
9990,7/19/2017,apartment,-34.59794308,-58.41585252,137900.0,12.0,0
9991,7/19/2017,apartment,-34.59794308,-58.41585252,139000.0,12.0,0
9992,7/19/2017,apartment,-34.59794308,-58.41585252,128000.0,12.0,0
9993,7/19/2017,apartment,-34.59794308,-58.41585252,143000.0,12.0,0
9994,9/30/2017,PH,-34.597874700000006,-58.4153755,130000.0,12.0,0
9995,9/28/2017,PH,-34.597874700000006,-58.4153755,130000.0,12.0,0
9996,7/19/2017,apartment,-34.59794308,-58.41585252,140000.0,12.0,0
9997,7/19/2017,apartment,-34.59794308,-58.41585252,140000.0,12.0,0
9998,7/19/2017,apartment,-34.59794308,-58.41585252,141000.0,12.0,0
9999,7/19/2017,apartment,-34.59794308,-58.41585252,262000.0,12.0,0
10000,7/19/2017,apartment,-34.59794308,-58.41585252,124000.0,12.0,0
10001,7/19/2017,apartment,-34.59794308,-58.41585252,137900.0,12.0,0
10002,7/19/2017,apartment,-34.59794308,-58.41585252,150000.0,12.0,0
10003,9/7/2017,apartment,-34.5979343,-58.4158336,228000.0,12.0,0
10004,7/19/2017,apartment,-34.59794308,-58.41585252,134000.0,12.0,0
10005,7/19/2017,apartment,-34.59794308,-58.41585252,133000.0,12.0,0
10006,7/19/2017,apartment,-34.59794308,-58.41585252,128000.0,12.0,0
10007,7/19/2017,apartment,-34.59794308,-58.41585252,132000.0,12.0,0
10008,7/19/2017,apartment,-34.59794308,-58.41585252,139000.0,12.0,0
10009,7/19/2017,apartment,-34.59794308,-58.41585252,137900.0,12.0,0
10010,7/19/2017,apartment,-34.59794308,-58.41585252,143000.0,12.0,0
10011,10/31/2017,apartment,-34.59852018,-58.41487501,225000.0,12.0,0
10012,12/21/2017,apartment,-34.5991145,-58.4158475,145000.0,12.0,0
10013,10/19/2017,apartment,-34.5988472,-58.4149493,342000.0,12.0,0
10014,1/31/2018,apartment,-34.597931,-58.415274,82000.0,12.0,0
10015,2/1/2018,apartment,-34.5979323,-58.415932,127000.0,12.0,0
10016,10/15/2017,apartment,-34.617168799999995,-58.428794999999994,128000.0,12.0,11
10017,10/5/2017,apartment,-34.617168799999995,-58.428794999999994,128000.0,12.0,11
10018,10/6/2017,apartment,-34.6182846,-58.4285484,75000.0,12.0,36
10019,3/15/2017,apartment,-34.6127865,-58.419168000000006,195000.0,12.0,39
10020,4/30/2015,PH,-34.605608000000004,-58.430935999999996,410000.0,12.0,11
10021,10/21/2017,apartment,-34.60403779,-58.43085855,170000.0,12.0,11
10022,1/31/2018,apartment,-34.6040476,-58.4305379,180000.0,12.0,6
